id;numero;date_introduction;observations;bl_suppression;date_suppression;date_modification;date_creation;gp_situation_id;quantite;pi_pi_id;produit_id;date_livraison;id_fiche;a_planifier;site_id;quantite_planifie;type;informations_stock;informations_affectation;type_ordre;lieu_livraison;numero_interne;prix_unitaire;client;designation;reference;qt_coupe;qt_eng;qt_sort;qt_fini;qt_colis;qt_exp;qt_sup1;qt_sup2;qt_sup3;remarques_prod;semaine;model_label;delivered_third;status_code;ordre_type;ligne_production;ehd;chd (date prévue);date_creation_commande;cdd (date réelle);has_planning;status_planning;id_fiche_complement;sf_produit_id;process_produit;date_sortie;inspection;sites_ids;code_conception_produit;traitement_produit;go_prod;theme_id;sites_ids_gpro_col;nombre_colis_refuses;nombre_colis_controles;resultat_controle_interne;nombre_colis;commentaire_qte;date_fin_controle_interne;status_export;implantation;modifier_qt_sortie_manuel;controle_interne;saison_designation;as_export;qte_sortie_chaine;test_labo;maj_qte_of_avec_importation;quantite_from_detail;split;commande_mere;commande_mere_automatique;qte_prise_prod;qte_recue_prod;qte_prise_coupe;qte_recu_coupe;qte_prete_coupe;division_coupe;division_fini;go_shippement;generation;maj_lieu_livraison;nombre_colis_refuses_aql_tournant;nombre_colis_controles_aql_tournant;week_cdd;qte_entree_dos;qte_sortie_dos;qte_entree_devant;qte_sortie_devant;qte_entree_assemblage;qte_entree_finition;qte_entree_preparation;qte_sortie_preparation;qte_supp4;qte_supp1;qte_supp2;qte_supp3;qte_finition;effectif_dos;efficience_dos;effectif_devant;efficience_devant;effectif_assemblage;efficience_assemblage;effectif_preparation;efficience_preparation;qte_sortie_assemblage;premiere_genration_of;code_njp;temps_total_coupe;temps_total_montage;temps_total_emballage;temps_total_preparation;temps_total_controle;temps_total_dos;temps_total_devant;temps_total_assemblage;temps;temps_theorique;efficience_finition;temps_total_finition;effectif_finition;shot;pbd;ped;shipped_qty;remaining_qty;delivered_qty;responsable;customer;ordre_coupe;supplier;laveur;ligne_produit_id;spl_id;spl_designation;magasin_id_tissu;magasin_id_fourniture_conf;magasin_id_fourniture_cond;gp_importation_id;picking_date;efficience;effectif;reservation_tissu;reservation_fourniture;bon_commande;qte_trt;qte_eclatement;qte_sortie_coupe;temps_coupe;temps_matelassage;qte_psc_sortie_controle;qte_psc_entree_finition;qte_psc_sortie_finition;qte_psc_sortie_chaine;qte_psc_engagement;qte_psc_entree_cond;qte_psc_sortie_cond;has_resrvation_global;generateur_fiche_colisage;has_resrvation_global_tissu;has_resrvation_global_fourniture;date_reservation_globale;qte_envoi_intervenant
26830;2001015011/11;03/10/2023;;f;;;;;1560;566;1647;30/09/2023;;t;;0;Ferme;;;;;2001015011;;CALZEDONIA;SLIP NORMALE ALTO , S , 818C TROPICAL POP;0SNA1794;0;1180;1370;8680;0;0;;;;;;;;D;;;30/09/2023;30/09/2023;13/09/2023;30/09/2023;t;Non Planifier;;622557;;;non;;0SNA1794;;;240;;0;0;;0;;;Standard;NON;f;;;;9586;NON;f;1560;f;;;0;0;0;0;0;;;non;;f;0;0;39;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27014;2000998584/11;11/10/2023;;f;;;;;3550;566;1623;22/12/2023;;t;;0;Ferme;;;;;;;CALZEDONIA;BRASILIANO COTONE/PIZZO;1SB5060;0;0;0;0;0;0;;;;;;;;D;;;22/12/2023;22/12/2023;;22/12/2023;t;Non Planifier;;34;;;non;;1SB5060;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;3550;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26995;2000955143/82;11/10/2023;;f;;;;;5400;566;1636;22/12/2023;;t;;0;Ferme;;;;;;;CALZEDONIA;BRASILIANO COTONE;1SB05B;0;0;0;0;0;0;;;;;;;;D;;;22/12/2023;22/12/2023;;22/12/2023;t;Non Planifier;;34;;;non;;1SB05B;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;5400;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29370;108968;21/11/2024;;f;;;;;42;43;1914;26/11/2024;;t;;0;Ferme;;;;;108968;0.86;DMT;Tee-SHIRT HOMME  MANCHE LONGUE;04103KK;0;0;0;0;0;0;;;;;;;;V;;;26/11/2024;26/11/2024;;27/11/2024;t;Non Planifier;;18;;;non;;04103KK;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;42;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;1;f;f;;
29334;0109188/1;15/11/2024;;f;;;;;16;43;1911;10/12/2024;;t;;0;Ferme;;;;;0109188/1;1.45;DMT;CARACO;73914UUG;0;0;0;0;0;0;;;;;;;;V;;;10/12/2024;10/12/2024;;11/12/2024;t;Non Planifier;;9;;;non;;73914UU;;;102;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;16;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;1;f;f;;
29401;109576;22/11/2024;;f;;;;;658;43;1747;10/12/2024;;t;;0;Ferme;;;;;109576;1.14;DMT;SANS MANCHE;63761UU;0;0;0;0;0;0;;;;;;;;V;;;10/12/2024;10/12/2024;;11/12/2024;t;Non Planifier;;46;;;non;;63761UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;658;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;26/12/2024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29473;109792;09/12/2024;;f;;;;;265;43;1806;31/12/2024;;t;;0;Ferme;;;;;109792;0.86;DMT;Tee-SHIRT HOMME  MANCHE LONGUE;04103UU-L;0;0;0;0;0;0;;;;;;;;V;;;31/12/2024;31/12/2024;;01/01/2025;t;Non Planifier;;18;;;non;;04103UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;265;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;4.95;1.39;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29525;110074;23/12/2024;;f;;;;;1354;43;1737;21/01/2025;;t;;0;Ferme;;;;;110074;1.11;DMT;CHEMISE MANCHES LONGUE;69648UU;0;0;0;0;0;0;;;;;;;;V;;;21/01/2025;21/01/2025;;22/01/2025;t;Non Planifier;;46;;;non;;69648UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;1354;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;5.6;1.49;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
27804;SI1735/1;14/11/2023;;f;;;;;24380;19;1727;09/02/2024;;f;2;24380;Ferme;;;;;;;ILUNA;SG;YRI00172;0;0;0;0;0;0;;;;;;;;V;;;09/02/2024;09/02/2024;;09/02/2024;t;Non Prod;;13;;;non;2;YRI00172;;;243;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;24380;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29561;110220;06/01/2025;;f;;;;;979;43;1747;21/01/2025;;t;;0;Ferme;;;;;110220;1.14;DMT;SANS MANCHE;63761UU;0;0;0;0;0;0;;;;;;;;V;;;21/01/2025;21/01/2025;;22/01/2025;t;Non Planifier;;46;;;non;;63761UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;979;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;5.3;1.49;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29673;110550;28/01/2025;;f;;;;;329;43;1754;21/02/2025;;t;;0;Ferme;;;;;110550;1.41;DMT;Calecon long;60233UU;0;0;0;0;0;0;;;;;;;;V;;;21/02/2025;21/02/2025;;25/02/2025;t;Non Planifier;;622554;;;non;;60233UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;329;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29757;111410;10/03/2025;;f;;;;;2298;43;1731;25/03/2025;;t;;0;Ferme;;;;;111410;;DMT;CHEMISE MC;73907UU;0;0;0;0;0;0;;;;;;;;V;;;25/03/2025;25/03/2025;;26/03/2025;t;Non Planifier;;18;;;non;;73907UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;2298;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;7.85;1.29;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29816;111493;17/03/2025;;f;;;;;524;43;1802;15/04/2025;;t;;0;Ferme;;;;;111493;;DMT;CARACO;03110UU;0;0;0;0;0;0;;;;;;;;V;;;15/04/2025;15/04/2025;;16/04/2025;t;Non Planifier;;18;;;non;;03110UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;524;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;3.1;1.49;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
29943;111769;09/04/2025;;f;;;;;96;43;1873;28/04/2025;;t;;0;Ferme;;;;;111769;;DMT;TEE SHIRT MANCHE LONG;80719UU;0;0;0;0;0;0;;;;;;;;V;;;28/04/2025;28/04/2025;;29/04/2025;t;Non Planifier;;18;;;non;;80719UU;;;257;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;96;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;12/05/2025;;0;8.75;1.49;0;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
30312;112566;29/05/2025;;f;;;;;697;43;1788;10/06/2025;;t;;0;Ferme;;;;;112566;;DMT;CHEMISE A BRETELE;73906UU;0;0;0;0;0;0;;;;;;;;V;;;10/06/2025;10/06/2025;;10/06/2025;t;Non Planifier;;46;;;non;;73906UU;;;102;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;697;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0.39;4.64;1.49;0;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;;;;;;;;;;;;;;1;f;f;;
29533;ENG309993AW25;24/12/2024;;f;;;;;21750;14;1860;04/01/2025;;t;;0;Ferme;;;;;339;;PROXY;JML WAG 500;8561039;0;0;0;0;0;0;;;;;;;;V;;;04/01/2025;04/01/2025;;04/01/2025;t;Non Planifier;;19;;;non;;309993;;;256;;0;0;;725;;;Standard;NON;f;;;;0;NON;f;21750;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;8.02;0.97;0.5;0.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28354;4521081190;11/06/2024;;f;;;;;250;14;1539;26/06/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;4.18;PROXY;ELENA FOLK PUSH-UP UNI-YELLOW;8789118;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;26/06/2024;24/06/2024;22/05/2024;03/07/2024;t;Non Planifier;;21;;;non;;329734;;;6;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823;;;;;;;;;;;;;;;;;;;;1;f;f;;
29309;108770;30/10/2024;;f;;;;;489;43;1737;19/11/2024;;t;;0;Ferme;;;;;108770;1.11;DMT;CHEMISE MANCHES LONGUE;69648UU;0;0;0;0;0;0;;;;;;;;V;;;19/11/2024;22/10/2024;;23/10/2024;t;Non Planifier;;46;;;non;;69648UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;489;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;1.55;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29222;108155;04/10/2024;;f;;;;;562;43;1749;29/10/2024;;t;;0;Ferme;;;;;108155;0.87;DMT;Collant ss pied;71200UU;0;0;0;0;0;0;;;;;;;;V;;;29/10/2024;29/10/2024;;30/10/2024;t;Non Planifier;;27;;;non;;71200UU;;;194;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;562;f;;;0;0;0;0;0;;;non;;f;0;0;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26623;2001009879/999;31/10/2023;;f;;;;;390;566;1645;30/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;SLIP SGAMBATO PIZZO , XL , 001 blanc;1SN060S;0;0;0;0;0;0;;;;;;;;D;;;30/11/2023;30/11/2023;01/08/2023;30/11/2023;t;Non Planifier;;26;;;non;;1SN060S;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;390;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26631;2001009879/555;31/10/2023;;f;;;;;1080;566;1645;30/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;SLIP SGAMBATO PIZZO , L , 3106 CREMA DI LATE;1SN060S;0;0;0;0;0;0;;;;;;;;D;;;30/11/2023;30/11/2023;01/08/2023;30/11/2023;t;Non Planifier;;26;;;non;;1SN060S;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;1080;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29614;8474675;13/01/2025;;f;;;;;344;598;1958;28/03/2025;;t;;0;Ferme;;;;;8474675;;ETAM;TIANGLE FOULARD;25TR3659;0;0;0;0;0;0;;;;;;;;V;;;28/03/2025;28/03/2025;;29/01/2025;t;Non Planifier;;16;;;non;;25TR3659;;;262;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;344;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;0;18.67;0.87;1.17;0.65;;;;21.91;21.91;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
27940;2001085773-1SB060-1;20/12/2023;;f;;;;;3390;566;1611;19/04/2024;;t;;0;Ferme;;;;ITALY;2001085773;0;CALZEDONIA;BRAZILIAN PIZZO;1SB060;0;0;0;0;0;0;;;;;;;ITALY;V;;;19/04/2024;19/04/2024;20/12/2023;23/04/2024;t;Non Planifier;;34;;;non;;1SB060;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;3390;f;;;0;0;0;0;0;;;non;;f;0;0;172024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.664;4.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28889;4521761719;02/10/2024;;f;;;;;10932;14;1862;06/11/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;1.877;PROXY;TOP JR KEEPCOMFORT LS REC DDY;8619327;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;06/11/2024;04/11/2024;27/09/2024;13/11/2024;t;Non Planifier;;18;;;non;;331031;;;13;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;0;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;842;;;;;;;;;;;;;;;;;;;;1;f;f;;
28229;194906;21/03/2024;;f;;;;;1999;16;1787;30/04/2024;;t;;0;Ferme;;;;;194906;;EMINENCE;SLIP INCONTINENCE;6G89;0;0;0;0;0;0;;;;;;;;V;;;30/04/2024;30/04/2024;;30/04/2024;t;Non Planifier;;23;;;non;;6G89;;;251;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;1999;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28230;194907;21/03/2024;;f;;;;;600;16;1787;30/04/2024;;t;;0;Ferme;;;;;194907;;EMINENCE;SLIP INCONTINENCE;6G89;0;0;0;0;0;0;;;;;;;;V;;;30/04/2024;30/04/2024;;30/04/2024;t;Non Planifier;;23;;;non;;6G89;;;251;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;600;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27129;4519739841;13/10/2023;;f;;;;;296;14;1677;11/05/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.407;PROXY;TOP UV 500S;8800462;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Implantation;;11/05/2024;07/05/2024;09/08/2023;15/05/2024;t;Non Planifier;;18;;;non;;125487;;;6;;0;0;;6;;;Standard;NON;f;;;;0;NON;f;258;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28228;194905;21/03/2024;;f;;;;;1960;16;1787;30/04/2024;;t;;0;Ferme;;;;;194905;;EMINENCE;SLIP INCONTINENCE;6G89;0;620;100;0;0;0;;;;;;;;V;;;30/04/2024;30/04/2024;;30/04/2024;t;Non Planifier;;23;;;non;;6G89;;;251;;0;0;;0;;;Standard;NON;f;;;;790;NON;f;1960;f;;;0;0;0;0;0;;;non;;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28313;4521053002;11/06/2024;;f;;;;;40;14;1527;01/07/2024;;t;;0;Ferme;;;WoDo;CAC ST MARTIN;;3.75;PROXY;BEA 1PIECE OPECO BLACK;8756334;0;0;0;0;0;0;;;;;;;CAC ST MARTIN;Pending order;Replenishement;;01/07/2024;27/06/2024;15/05/2024;03/07/2024;t;Non Planifier;;19;;;non;;339638;;;6;;0;0;;2;;;Standard;NON;f;;;;0;NON;f;40;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823;;;;;;;;;;;;;;;;;;;;1;f;f;;
29928;DFC446NER;03/04/2025;;f;;;;;756;1610;2014;17/04/2025;;t;;0;Ferme;;;;;DFC446NER;;FRALY;SLIP COMFORT FEMME;DFC446;0;0;0;0;0;0;;;;;;;;V;;;17/04/2025;17/04/2025;;21/04/2025;t;Non Planifier;;23;;;non;;DFC446;;;266;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;756;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;30/04/2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
26643;2000998584/41;01/08/2023;;f;;;;;12120;566;1623;27/10/2023;;t;;0;Ferme;;;;;2000998584;;CALZEDONIA;BRASILIANO COTONE/PIZZO , M , 001 WHITE;1SB5060;0;0;0;0;0;0;;;;;;;;D;;;27/10/2023;27/10/2023;01/08/2023;27/10/2023;t;Non Planifier;;34;;;non;;1SB5060;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;12120;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26646;2000998584/47;01/08/2023;;f;;;;;19080;566;1623;27/10/2023;;t;;0;Ferme;;;;;2000998584;;CALZEDONIA;BRASILIANO COTONE/PIZZO , XS , 019 BLACK;1SB5060;0;0;0;0;0;0;;;;;;;;D;;;27/10/2023;27/10/2023;01/08/2023;27/10/2023;t;Non Planifier;;34;;;non;;1SB5060;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;19080;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26650;2000998584/44;01/08/2023;;f;;;;;12960;566;1623;27/10/2023;;t;;0;Ferme;;;;;2000998584;;CALZEDONIA;BRASILIANO COTONE/PIZZO , L , 019 BLACK;1SB5060;0;0;0;0;0;0;;;;;;;;D;;;27/10/2023;27/10/2023;01/08/2023;27/10/2023;t;Non Planifier;;34;;;non;;1SB5060;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;12960;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
26665;2001009879/165;01/08/2023;;f;;;;;3900;566;1639;30/11/2023;;t;;0;Ferme;;;;;2001009879;;CALZEDONIA;SLIP ALTO , L , 031 GRIS MELANGE;1SN5060E;0;0;0;0;0;0;;;;;;;;D;;;30/11/2023;30/11/2023;01/08/2023;30/11/2023;t;Non Planifier;;622569;;;non;;1SN5060E;;;232;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;3900;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
29179;4521428603;03/10/2024;;f;;;;;984;14;1900;19/05/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.074;PROXY;AGATHA BRA ALL OVER;8915726;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Implantation;;19/05/2025;19/05/2025;07/08/2024;28/05/2025;t;Non Planifier;;5;;;non;;339567;;;6;;0;0;;52;;;Standard;NON;f;;;;0;NON;f;984;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
28708;4521655655;20/09/2024;;f;;;;;39;14;1514;22/02/2025;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;5.73;PROXY;DOLI WIRE PRINT-BLACK;8357547;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;22/02/2025;24/02/2025;18/09/2024;05/03/2025;t;Non Planifier;;19;;;non;;110426;;;6;;0;0;;1;;;Standard;NON;f;;;;0;NON;f;39;f;;;0;0;0;0;0;;;non;t;f;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;f;0;0;0;;;;;;;;;;;1;f;f;;
27165;4519872190;13/10/2023;;f;;;;;60;14;1702;14/05/2024;;t;;0;Ferme;;;WoDo;CAC ROUVIGNIES;;3.752;PROXY;1_PIECE BEA;8881746;0;0;0;0;0;0;;;;;;;CAC ROUVIGNIES;Pending order;Replenishement;;14/05/2024;14/05/2024;14/09/2023;24/05/2024;t;Non Planifier;;19;;;non;;339638;;;6;;0;0;;3;;;Standard;NON;f;;;;0;NON;f;60;f;;;0;0;0;0;0;;;non;;f;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
27999;2001071137-1;22/12/2023;;f;;;;;7530;566;1636;22/03/2024;;t;;0;Ferme;;;;ITALY;2001071137;0;CALZEDONIA;BRASILIANO COTONE;1SB05B;0;0;0;0;0;0;;;;;;;ITALY;V;;;22/03/2024;22/03/2024;10/11/2023;26/03/2023;t;Non Planifier;;34;;;non;;1SB05B;;;28;;0;0;;0;;;Standard;NON;f;;SS23;;0;NON;f;7530;f;;;0;0;0;0;0;;;non;;f;0;0;122024;;;;;;;;;;;;;;;;;;;;;;;;;0;3.59;0.38;0;0;;;;4.57;4.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
28046;2001085773-1SC060-001 BIANCO;22/12/2023;;f;;;;;300;566;1612;19/04/2024;;t;;0;Ferme;;;;ITALY;2001085773;0;CALZEDONIA;CULOTTE PIZZO;1SC060;0;0;0;0;0;0;;;;;;;ITALY;V;;;19/04/2024;19/04/2024;20/12/2023;23/04/2024;t;Non Planifier;;622554;;;non;;1SC060;;;28;;0;0;;0;;;Standard;NON;f;;;;0;NON;f;300;f;;;0;0;0;0;0;;;non;;f;0;0;172024;;;;;;;;;;;;;;;;;;;;;;;;;0;3.66;0.46;0;0.35;;;;3.64;3.64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;f;f;;
